id,work_province,work_dedication,salary_monthly_BRUTO,salary_monthly_NETO,profile_studies_level,profile_age,profile_gender,lenguaje_programacion,profile_years_experience
543,Ciudad Autónoma de Buenos Aires,Full-Time,600000,370000,NA,46,Varón Cis,perl,15
543,Ciudad Autónoma de Buenos Aires,Full-Time,600000,370000,NA,46,Varón Cis,php,15
543,Ciudad Autónoma de Buenos Aires,Full-Time,600000,370000,NA,46,Varón Cis,python,15
544,Ciudad Autónoma de Buenos Aires,Full-Time,250000,180000,NA,33,Varón Cis,bash/shell,9
544,Ciudad Autónoma de Buenos Aires,Full-Time,250000,180000,NA,33,Varón Cis,python,9
544,Ciudad Autónoma de Buenos Aires,Full-Time,250000,180000,NA,33,Varón Cis,sql,9
545,Ciudad Autónoma de Buenos Aires,Full-Time,450000,300000,NA,27,Varón Cis,html,5
546,Ciudad Autónoma de Buenos Aires,Full-Time,335000,0,NA,50,Varón Cis,bash/shell,25
546,Ciudad Autónoma de Buenos Aires,Full-Time,335000,0,NA,50,Varón Cis,perl,25
546,Ciudad Autónoma de Buenos Aires,Full-Time,335000,0,NA,50,Varón Cis,python,25
546,Ciudad Autónoma de Buenos Aires,Full-Time,335000,0,NA,50,Varón Cis,sql,25
547,Ciudad Autónoma de Buenos Aires,Full-Time,560000,400000,NA,31,Varón Cis,python,5
547,Ciudad Autónoma de Buenos Aires,Full-Time,560000,400000,NA,31,Varón Cis,r,5
547,Ciudad Autónoma de Buenos Aires,Full-Time,560000,400000,NA,31,Varón Cis,sql,5
548,Ciudad Autónoma de Buenos Aires,Full-Time,200000,166000,Universitario,33,Varón Cis,python,10
549,Ciudad Autónoma de Buenos Aires,Full-Time,225000,195000,Universitario,30,Varón Cis,python,5
549,Ciudad Autónoma de Buenos Aires,Full-Time,225000,195000,Universitario,30,Varón Cis,sql,5
550,Ciudad Autónoma de Buenos Aires,Full-Time,2115000,1374750,Posgrado/Especialización,43,Varón Cis,bash/shell,20
550,Ciudad Autónoma de Buenos Aires,Full-Time,2115000,1374750,Posgrado/Especialización,43,Varón Cis,go,20
550,Ciudad Autónoma de Buenos Aires,Full-Time,2115000,1374750,Posgrado/Especialización,43,Varón Cis,python,20
551,Ciudad Autónoma de Buenos Aires,Full-Time,114400,95700,NA,20,Varón Cis,javascript,0
551,Ciudad Autónoma de Buenos Aires,Full-Time,114400,95700,NA,20,Varón Cis,python,0
552,Ciudad Autónoma de Buenos Aires,Full-Time,335,180.5,NA,30,Varón Cis,ninguno de los anteriores,7
553,Ciudad Autónoma de Buenos Aires,Full-Time,200000,166000,Universitario,30,Varón Cis,bash/shell,6
553,Ciudad Autónoma de Buenos Aires,Full-Time,200000,166000,Universitario,30,Varón Cis,html,6
553,Ciudad Autónoma de Buenos Aires,Full-Time,200000,166000,Universitario,30,Varón Cis,python,6
553,Ciudad Autónoma de Buenos Aires,Full-Time,200000,166000,Universitario,30,Varón Cis,sql,6
554,Ciudad Autónoma de Buenos Aires,Full-Time,243231,196866,Universitario,25,Varón Cis,go,1
554,Ciudad Autónoma de Buenos Aires,Full-Time,243231,196866,Universitario,25,Varón Cis,java,1
554,Ciudad Autónoma de Buenos Aires,Full-Time,243231,196866,Universitario,25,Varón Cis,sql,1
555,Ciudad Autónoma de Buenos Aires,Full-Time,300000,210000,Universitario,32,Varón Cis,css,4
555,Ciudad Autónoma de Buenos Aires,Full-Time,300000,210000,Universitario,32,Varón Cis,html,4
555,Ciudad Autónoma de Buenos Aires,Full-Time,300000,210000,Universitario,32,Varón Cis,javascript,4
555,Ciudad Autónoma de Buenos Aires,Full-Time,300000,210000,Universitario,32,Varón Cis,apex,4
555,Ciudad Autónoma de Buenos Aires,Full-Time,300000,210000,Universitario,32,Varón Cis,soql,4
556,Ciudad Autónoma de Buenos Aires,Full-Time,350000,236945,Universitario,34,Varón Cis,ninguno de los anteriores,11
556,Ciudad Autónoma de Buenos Aires,Full-Time,350000,236945,Universitario,34,Varón Cis,apex,11
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,.net,1
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,c#,1
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,css,1
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,html,1
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,javascript,1
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,sql,1
557,Ciudad Autónoma de Buenos Aires,Full-Time,120000,106000,Universitario,24,Varón Cis,typescript,1
558,Ciudad Autónoma de Buenos Aires,Full-Time,192224,155000,NA,32,Varón Cis,ninguno de los anteriores,11
559,Ciudad Autónoma de Buenos Aires,Full-Time,125000,115000,Universitario,26,Varón Cis,python,3
559,Ciudad Autónoma de Buenos Aires,Full-Time,125000,115000,Universitario,26,Varón Cis,sql,3
560,Ciudad Autónoma de Buenos Aires,Full-Time,335000,242000,Universitario,27,Varón Cis,ninguno de los anteriores,4
561,Ciudad Autónoma de Buenos Aires,Full-Time,333000,230000,NA,22,Varón Cis,go,3
562,Ciudad Autónoma de Buenos Aires,Full-Time,363000,275844,NA,49,Varón Cis,.net,27
562,Ciudad Autónoma de Buenos Aires,Full-Time,363000,275844,NA,49,Varón Cis,bash/shell,27
562,Ciudad Autónoma de Buenos Aires,Full-Time,363000,275844,NA,49,Varón Cis,go,27
562,Ciudad Autónoma de Buenos Aires,Full-Time,363000,275844,NA,49,Varón Cis,javascript,27
562,Ciudad Autónoma de Buenos Aires,Full-Time,363000,275844,NA,49,Varón Cis,python,27
563,Ciudad Autónoma de Buenos Aires,Full-Time,135000,118000,Terciario,43,Varón Cis,.net,1
563,Ciudad Autónoma de Buenos Aires,Full-Time,135000,118000,Terciario,43,Varón Cis,c#,1
563,Ciudad Autónoma de Buenos Aires,Full-Time,135000,118000,Terciario,43,Varón Cis,html,1
563,Ciudad Autónoma de Buenos Aires,Full-Time,135000,118000,Terciario,43,Varón Cis,javascript,1
563,Ciudad Autónoma de Buenos Aires,Full-Time,135000,118000,Terciario,43,Varón Cis,sql,1
563,Ciudad Autónoma de Buenos Aires,Full-Time,135000,118000,Terciario,43,Varón Cis,typescript,1
564,Ciudad Autónoma de Buenos Aires,Full-Time,246000,200000,Universitario,38,Varón Cis,html,10
564,Ciudad Autónoma de Buenos Aires,Full-Time,246000,200000,Universitario,38,Varón Cis,javascript,10
564,Ciudad Autónoma de Buenos Aires,Full-Time,246000,200000,Universitario,38,Varón Cis,php,10
565,Ciudad Autónoma de Buenos Aires,Full-Time,115000,97000,Universitario,30,Varón Cis,bash/shell,4
565,Ciudad Autónoma de Buenos Aires,Full-Time,115000,97000,Universitario,30,Varón Cis,c,4
565,Ciudad Autónoma de Buenos Aires,Full-Time,115000,97000,Universitario,30,Varón Cis,c++,4
565,Ciudad Autónoma de Buenos Aires,Full-Time,115000,97000,Universitario,30,Varón Cis,java,4
565,Ciudad Autónoma de Buenos Aires,Full-Time,115000,97000,Universitario,30,Varón Cis,sql,4
566,Ciudad Autónoma de Buenos Aires,Full-Time,389000,270000,Universitario,37,Varón Cis,sql,18
567,Ciudad Autónoma de Buenos Aires,Full-Time,337500,287500,Universitario,26,Varón Cis,go,4
567,Ciudad Autónoma de Buenos Aires,Full-Time,337500,287500,Universitario,26,Varón Cis,javascript,4
567,Ciudad Autónoma de Buenos Aires,Full-Time,337500,287500,Universitario,26,Varón Cis,python,4
568,Ciudad Autónoma de Buenos Aires,Full-Time,4500,4200,NA,30,Varón Cis,java,6
568,Ciudad Autónoma de Buenos Aires,Full-Time,4500,4200,NA,30,Varón Cis,javascript,6
569,Ciudad Autónoma de Buenos Aires,Full-Time,286000,0,NA,23,Varón Cis,java,0
569,Ciudad Autónoma de Buenos Aires,Full-Time,286000,0,NA,23,Varón Cis,javascript,0
570,Ciudad Autónoma de Buenos Aires,Full-Time,496340,277950,NA,37,Varón Cis,css,10
570,Ciudad Autónoma de Buenos Aires,Full-Time,496340,277950,NA,37,Varón Cis,html,10
570,Ciudad Autónoma de Buenos Aires,Full-Time,496340,277950,NA,37,Varón Cis,javascript,10
570,Ciudad Autónoma de Buenos Aires,Full-Time,496340,277950,NA,37,Varón Cis,php,10
570,Ciudad Autónoma de Buenos Aires,Full-Time,496340,277950,NA,37,Varón Cis,typescript,10
571,Ciudad Autónoma de Buenos Aires,Full-Time,160000,130000,Terciario,31,Varón Cis,bash/shell,1
572,Ciudad Autónoma de Buenos Aires,Full-Time,240000,206000,Universitario,60,Varón Cis,c++,35
572,Ciudad Autónoma de Buenos Aires,Full-Time,240000,206000,Universitario,60,Varón Cis,html,35
572,Ciudad Autónoma de Buenos Aires,Full-Time,240000,206000,Universitario,60,Varón Cis,javascript,35
572,Ciudad Autónoma de Buenos Aires,Full-Time,240000,206000,Universitario,60,Varón Cis,python,35
572,Ciudad Autónoma de Buenos Aires,Full-Time,240000,206000,Universitario,60,Varón Cis,sql,35
573,Ciudad Autónoma de Buenos Aires,Full-Time,326000,239000,NA,31,Varón Cis,css,7
573,Ciudad Autónoma de Buenos Aires,Full-Time,326000,239000,NA,31,Varón Cis,html,7
573,Ciudad Autónoma de Buenos Aires,Full-Time,326000,239000,NA,31,Varón Cis,java,7
573,Ciudad Autónoma de Buenos Aires,Full-Time,326000,239000,NA,31,Varón Cis,javascript,7
574,Ciudad Autónoma de Buenos Aires,Full-Time,380000,290000,NA,34,Varón Cis,abap,7
575,Ciudad Autónoma de Buenos Aires,Full-Time,553532,359470,NA,29,Varón Cis,bash/shell,5
576,Ciudad Autónoma de Buenos Aires,Full-Time,301000,240,Terciario,26,Varón Cis,bash/shell,4
576,Ciudad Autónoma de Buenos Aires,Full-Time,301000,240,Terciario,26,Varón Cis,python,4
576,Ciudad Autónoma de Buenos Aires,Full-Time,301000,240,Terciario,26,Varón Cis,sql,4
577,Ciudad Autónoma de Buenos Aires,Full-Time,2470000,2470000,Universitario,41,Varón Cis,bash/shell,15
577,Ciudad Autónoma de Buenos Aires,Full-Time,2470000,2470000,Universitario,41,Varón Cis,ruby,15
578,Ciudad Autónoma de Buenos Aires,Full-Time,378000,252717,Universitario,38,Varón Cis,.net,15
578,Ciudad Autónoma de Buenos Aires,Full-Time,378000,252717,Universitario,38,Varón Cis,c#,15
578,Ciudad Autónoma de Buenos Aires,Full-Time,378000,252717,Universitario,38,Varón Cis,css,15
578,Ciudad Autónoma de Buenos Aires,Full-Time,378000,252717,Universitario,38,Varón Cis,html,15
578,Ciudad Autónoma de Buenos Aires,Full-Time,378000,252717,Universitario,38,Varón Cis,java,15
578,Ciudad Autónoma de Buenos Aires,Full-Time,378000,252717,Universitario,38,Varón Cis,javascript,15
579,Ciudad Autónoma de Buenos Aires,Full-Time,364400,300000,NA,32,Varón Cis,python,5
580,Ciudad Autónoma de Buenos Aires,Full-Time,500000,303000,NA,29,Varón Cis,python,10
580,Ciudad Autónoma de Buenos Aires,Full-Time,500000,303000,NA,29,Varón Cis,sql,10
581,Ciudad Autónoma de Buenos Aires,Full-Time,264000,216000,NA,34,Varón Cis,bash/shell,1
581,Ciudad Autónoma de Buenos Aires,Full-Time,264000,216000,NA,34,Varón Cis,python,1
582,Ciudad Autónoma de Buenos Aires,Full-Time,213000,189000,NA,22,Varón Cis,bash/shell,1.5
582,Ciudad Autónoma de Buenos Aires,Full-Time,213000,189000,NA,22,Varón Cis,python,1.5
582,Ciudad Autónoma de Buenos Aires,Full-Time,213000,189000,NA,22,Varón Cis,sql,1.5
583,Ciudad Autónoma de Buenos Aires,Full-Time,408000,241000,NA,33,Varón Cis,bash/shell,3
583,Ciudad Autónoma de Buenos Aires,Full-Time,408000,241000,NA,33,Varón Cis,go,3
583,Ciudad Autónoma de Buenos Aires,Full-Time,408000,241000,NA,33,Varón Cis,python,3
584,Ciudad Autónoma de Buenos Aires,Full-Time,106500,88000,Universitario,30,Varón Cis,php,7
585,Ciudad Autónoma de Buenos Aires,Full-Time,664200,428176,NA,38,Varón Cis,css,20
585,Ciudad Autónoma de Buenos Aires,Full-Time,664200,428176,NA,38,Varón Cis,html,20
585,Ciudad Autónoma de Buenos Aires,Full-Time,664200,428176,NA,38,Varón Cis,javascript,20
586,Ciudad Autónoma de Buenos Aires,Full-Time,350000,280000,Universitario,28,Varón Cis,.net,8
586,Ciudad Autónoma de Buenos Aires,Full-Time,350000,280000,Universitario,28,Varón Cis,c#,8
586,Ciudad Autónoma de Buenos Aires,Full-Time,350000,280000,Universitario,28,Varón Cis,go,8
586,Ciudad Autónoma de Buenos Aires,Full-Time,350000,280000,Universitario,28,Varón Cis,java,8
586,Ciudad Autónoma de Buenos Aires,Full-Time,350000,280000,Universitario,28,Varón Cis,python,8
586,Ciudad Autónoma de Buenos Aires,Full-Time,350000,280000,Universitario,28,Varón Cis,ruby,8
587,Ciudad Autónoma de Buenos Aires,Full-Time,217380.22,180421.78,NA,27,Varón Cis,ninguno de los anteriores,7
588,Ciudad Autónoma de Buenos Aires,Full-Time,165000,142000,Universitario,40,Varón Cis,ninguno de los anteriores,11
589,Ciudad Autónoma de Buenos Aires,Full-Time,290000,228000,Universitario,26,Varón Cis,.net,4
589,Ciudad Autónoma de Buenos Aires,Full-Time,290000,228000,Universitario,26,Varón Cis,bash/shell,4
589,Ciudad Autónoma de Buenos Aires,Full-Time,290000,228000,Universitario,26,Varón Cis,c#,4
590,Ciudad Autónoma de Buenos Aires,Full-Time,800000,0,Universitario,33,Varón Cis,go,13
590,Ciudad Autónoma de Buenos Aires,Full-Time,800000,0,Universitario,33,Varón Cis,java,13
590,Ciudad Autónoma de Buenos Aires,Full-Time,800000,0,Universitario,33,Varón Cis,kotlin,13
590,Ciudad Autónoma de Buenos Aires,Full-Time,800000,0,Universitario,33,Varón Cis,swift,13
591,Ciudad Autónoma de Buenos Aires,Full-Time,413000,288000,NA,26,Varón Cis,javascript,5
591,Ciudad Autónoma de Buenos Aires,Full-Time,413000,288000,NA,26,Varón Cis,php,5
592,Ciudad Autónoma de Buenos Aires,Full-Time,273054.71,186213.28,NA,31,Varón Cis,ninguno de los anteriores,7
593,Ciudad Autónoma de Buenos Aires,Full-Time,137000,113500,NA,27,Varón Cis,groovy,2
593,Ciudad Autónoma de Buenos Aires,Full-Time,137000,113500,NA,27,Varón Cis,java,2
594,Ciudad Autónoma de Buenos Aires,Full-Time,518000,332933,NA,30,Varón Cis,java,7
595,Ciudad Autónoma de Buenos Aires,Full-Time,150000,122000,Universitario,25,Varón Cis,java,3
595,Ciudad Autónoma de Buenos Aires,Full-Time,150000,122000,Universitario,25,Varón Cis,javascript,3
595,Ciudad Autónoma de Buenos Aires,Full-Time,150000,122000,Universitario,25,Varón Cis,typescript,3
596,Ciudad Autónoma de Buenos Aires,Full-Time,688875,457000,Universitario,27,Varón Cis,ninguno de los anteriores,8
597,Ciudad Autónoma de Buenos Aires,Full-Time,286143,215988,Terciario,28,Varón Cis,java,4
598,Ciudad Autónoma de Buenos Aires,Full-Time,450000,330000,NA,42,Varón Cis,ninguno de los anteriores,20
599,Ciudad Autónoma de Buenos Aires,Full-Time,600000,650000,Universitario,24,Varón Cis,bash/shell,3
599,Ciudad Autónoma de Buenos Aires,Full-Time,600000,650000,Universitario,24,Varón Cis,css,3
599,Ciudad Autónoma de Buenos Aires,Full-Time,600000,650000,Universitario,24,Varón Cis,html,3
599,Ciudad Autónoma de Buenos Aires,Full-Time,600000,650000,Universitario,24,Varón Cis,javascript,3
599,Ciudad Autónoma de Buenos Aires,Full-Time,600000,650000,Universitario,24,Varón Cis,python,3
599,Ciudad Autónoma de Buenos Aires,Full-Time,600000,650000,Universitario,24,Varón Cis,typescript,3
600,Ciudad Autónoma de Buenos Aires,Full-Time,320000,210000,Universitario,25,Varón Cis,go,7
600,Ciudad Autónoma de Buenos Aires,Full-Time,320000,210000,Universitario,25,Varón Cis,java,7
601,Ciudad Autónoma de Buenos Aires,Full-Time,1200000,1150000,Universitario,27,Varón Cis,javascript,7
601,Ciudad Autónoma de Buenos Aires,Full-Time,1200000,1150000,Universitario,27,Varón Cis,ruby,7
601,Ciudad Autónoma de Buenos Aires,Full-Time,1200000,1150000,Universitario,27,Varón Cis,typescript,7
602,Ciudad Autónoma de Buenos Aires,Full-Time,125000,109000,NA,31,Varón Cis,ninguno de los anteriores,2
603,Ciudad Autónoma de Buenos Aires,Full-Time,900000,650000,Universitario,43,Varón Cis,.net,19
603,Ciudad Autónoma de Buenos Aires,Full-Time,900000,650000,Universitario,43,Varón Cis,c#,19
604,Ciudad Autónoma de Buenos Aires,Full-Time,2000000,2000000,Universitario,31,Varón Cis,swift,7
605,Ciudad Autónoma de Buenos Aires,Full-Time,600000,415000,NA,44,Varón Cis,no utilizo,22
606,Ciudad Autónoma de Buenos Aires,Full-Time,270000,240000,NA,31,Varón Cis,java,1
607,Ciudad Autónoma de Buenos Aires,Full-Time,625000,625000,Universitario,24,Varón Cis,java,4
607,Ciudad Autónoma de Buenos Aires,Full-Time,625000,625000,Universitario,24,Varón Cis,kotlin,4
608,Ciudad Autónoma de Buenos Aires,Full-Time,135000,112000,NA,48,Varón Cis,bash/shell,23
608,Ciudad Autónoma de Buenos Aires,Full-Time,135000,112000,NA,48,Varón Cis,sql,23
609,Ciudad Autónoma de Buenos Aires,Full-Time,230000,190000,NA,31,Varón Cis,ninguno de los anteriores,6
610,Ciudad Autónoma de Buenos Aires,Full-Time,260000,217000,NA,28,Varón Cis,sql,7
611,Ciudad Autónoma de Buenos Aires,Full-Time,337500,228461,NA,26,Varón Cis,javascript,6
612,Ciudad Autónoma de Buenos Aires,Full-Time,90000,74900,NA,25,Varón Cis,sql,0
613,Ciudad Autónoma de Buenos Aires,Full-Time,472058,312770,Universitario,32,Varón Cis,java,10
613,Ciudad Autónoma de Buenos Aires,Full-Time,472058,312770,Universitario,32,Varón Cis,javascript,10
613,Ciudad Autónoma de Buenos Aires,Full-Time,472058,312770,Universitario,32,Varón Cis,python,10
613,Ciudad Autónoma de Buenos Aires,Full-Time,472058,312770,Universitario,32,Varón Cis,scala,10
613,Ciudad Autónoma de Buenos Aires,Full-Time,472058,312770,Universitario,32,Varón Cis,sql,10
614,Ciudad Autónoma de Buenos Aires,Full-Time,408000,290000,Universitario,40,Varón Cis,.net,4
614,Ciudad Autónoma de Buenos Aires,Full-Time,408000,290000,Universitario,40,Varón Cis,sql,4
615,Ciudad Autónoma de Buenos Aires,Full-Time,180000,150000,Terciario,26,Varón Cis,ninguno de los anteriores,4
616,Ciudad Autónoma de Buenos Aires,Part-Time,117000,100000,NA,25,Varón Cis,css,1.5
616,Ciudad Autónoma de Buenos Aires,Part-Time,117000,100000,NA,25,Varón Cis,html,1.5
616,Ciudad Autónoma de Buenos Aires,Part-Time,117000,100000,NA,25,Varón Cis,javascript,1.5
616,Ciudad Autónoma de Buenos Aires,Part-Time,117000,100000,NA,25,Varón Cis,smalltalk,1.5
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,.net,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,abap,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,arduino,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,assembler,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,css,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,html,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,java,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,javascript,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,perl,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,php,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,python,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,sql,18
617,Ciudad Autónoma de Buenos Aires,Full-Time,279000,203000,Universitario,47,Varón Cis,vba,18
618,Ciudad Autónoma de Buenos Aires,Full-Time,138000,115000,NA,22,Varón Cis,go,1
619,Ciudad Autónoma de Buenos Aires,Full-Time,304000,0,NA,35,Varón Cis,ninguno de los anteriores,15
620,Ciudad Autónoma de Buenos Aires,Full-Time,275175.52,228395.68,Universitario,45,Varón Cis,sql,22
621,Ciudad Autónoma de Buenos Aires,Part-Time,80000,66000,NA,20,Varón Cis,html,1
621,Ciudad Autónoma de Buenos Aires,Part-Time,80000,66000,NA,20,Varón Cis,javascript,1
621,Ciudad Autónoma de Buenos Aires,Part-Time,80000,66000,NA,20,Varón Cis,python,1
621,Ciudad Autónoma de Buenos Aires,Part-Time,80000,66000,NA,20,Varón Cis,sql,1
622,Ciudad Autónoma de Buenos Aires,Full-Time,144578,120000,Secundario,22,Varón Cis,javascript,2
622,Ciudad Autónoma de Buenos Aires,Full-Time,144578,120000,Secundario,22,Varón Cis,python,2
622,Ciudad Autónoma de Buenos Aires,Full-Time,144578,120000,Secundario,22,Varón Cis,typescript,2
623,Ciudad Autónoma de Buenos Aires,Full-Time,287000,158000,NA,28,Varón Cis,go,5
623,Ciudad Autónoma de Buenos Aires,Full-Time,287000,158000,NA,28,Varón Cis,python,5
624,Ciudad Autónoma de Buenos Aires,Full-Time,120000,100000,NA,33,Varón Cis,ninguno de los anteriores,9
